id,imdb_id,title,original_title,original_language,release_date,release_year,runtime,budget,revenue,profit,popularity,vote_average,vote_count,ratings,status
141978                                                                                              ,tt0047575,They Rode West,They Rode West,en,1954-12-04,1954.0,84.0,0.0,0.0,0.0,0.423377,3.8,4.0,,Released
1678                                                                                                ,tt0047034,Godzilla,ゴジラ,ja,1954-11-03,1954.0,96.0,1000000.0,0.0,-1000000.0,13.153272,6.9,194.0,,Released
113843                                                                                              ,tt0047680,Woman's World,Woman's World,en,1954-09-30,1954.0,94.0,0.0,0.0,0.0,0.61847,5.7,3.0,,Released
2748                                                                                                ,tt0046511,Journey to Italy,Viaggio in Italia,it,1954-09-07,1954.0,85.0,0.0,0.0,0.0,4.092146,7.3,50.0,,Released
26596                                                                                               ,tt0047136,Johnny Guitar,Johnny Guitar,en,1954-05-26,1954.0,110.0,0.0,0.0,0.0,4.918293,7.6,78.0,,Released
2438                                                                                                ,tt0046874,The Country Girl,The Country Girl,en,1954-05-17,1954.0,104.0,0.0,0.0,0.0,2.024972,6.7,10.0,,Released
1936                                                                                                ,tt0047422,River of No Return,River of No Return,en,1954-04-30,1954.0,91.0,0.0,0.0,0.0,5.321632,6.3,58.0,,Released
138486                                                                                              ,tt0046722,Arrow In The Dust,Arrow In The Dust,en,1954-04-25,1954.0,79.0,0.0,0.0,0.0,0.458093,5.2,3.0,,Released
142770                                                                                              ,tt0047650,True Friends,Верные друзья,ru,1954-04-20,1954.0,102.0,0.0,0.0,0.0,0.892569,5.5,5.0,,Released
26948                                                                                               ,tt0047192,Loophole,Loophole,en,1954-03-28,1954.0,80.0,0.0,0.0,0.0,0.400267,6.3,2.0,,Released
173845                                                                                              ,tt0047502,Dirch Passer vælter byen,Dirch Passer vælter byen,da,1954-03-22,1954.0,,0.0,0.0,0.0,0.00254,0.0,0.0,,Released
124527                                                                                              ,tt0046784,Face the Music,Face the Music,en,1954-01-29,1954.0,84.0,0.0,0.0,0.0,0.165241,6.3,3.0,,Released
174195                                                                                              ,tt0046210,Private Eyes,Private Eyes,en,1953-12-06,1953.0,64.0,0.0,0.0,0.0,0.158484,8.0,1.0,,Released
133119                                                                                              ,tt0046446,Torch Song,Torch Song,en,1953-10-01,1953.0,90.0,0.0,0.0,0.0,0.574971,5.4,7.0,,Released
153228                                                                                              ,tt0046095,The Moonlighter,The Moonlighter,en,1953-09-19,1953.0,77.0,0.0,0.0,0.0,0.986013,4.5,3.0,,Released
26270                                                                                               ,tt0046213,Project Moon Base,Project Moon Base,en,1953-09-04,1953.0,63.0,0.0,0.0,0.0,0.484406,2.5,4.0,,Released
133716                                                                                              ,tt0046491,Valley of Head Hunters,Valley of Head Hunters,en,1953-07-29,1953.0,67.0,0.0,0.0,0.0,0.005018,0.0,0.0,,Released
104776                                                                                              ,tt0046712,Ana-ta-han,Anatahan,ja,1953-06-28,1953.0,92.0,0.0,0.0,0.0,0.475386,7.8,4.0,,Released
107966                                                                                              ,tt0046011,Loose in London,Loose in London,en,1953-05-24,1953.0,62.0,0.0,0.0,0.0,0.058772,6.5,1.0,,Released
204                                                                                                 ,tt0046268,The Wages of Fear,Le salaire de la peur,fr,1953-04-22,1953.0,147.0,0.0,0.0,0.0,7.643793,7.9,176.0,,Released
25787                                                                                               ,tt0046143,One Girl's Confession,One Girl's Confession,en,1953-04-06,1953.0,74.0,0.0,0.0,0.0,0.41406,5.5,2.0,,Released
130424                                                                                              ,tt0046374,The Story of Three Loves,The Story of Three Loves,en,1953-03-26,1953.0,122.0,0.0,0.0,0.0,0.511389,5.0,1.0,,Released
150838                                                                                              ,tt0044733,Hôtel des Invalides,Hôtel des Invalides,en,1952-12-31,1952.0,23.0,0.0,0.0,0.0,0.149604,6.3,3.0,,Released
1938                                                                                                ,tt0044357,Angel Face,Angel Face,en,1952-12-10,1952.0,92.0,0.0,0.0,0.0,10.156514,6.9,29.0,,Released
120932                                                                                              ,tt0044543,Desperate Search,Desperate Search,en,1952-11-19,1952.0,73.0,0.0,0.0,0.0,0.965531,5.3,4.0,,Released
132654                                                                                              ,tt0044907,Les Miserables,Les Miserables,en,1952-08-14,1952.0,105.0,0.0,0.0,0.0,0.278476,5.6,4.0,,Released
26242                                                                                               ,tt0045009,Park Row,Park Row,en,1952-08-12,1952.0,83.0,0.0,0.0,0.0,0.148056,7.0,4.0,,Released
136966                                                                                              ,tt0044396,Barbed Wire,Barbed Wire,en,1952-07-25,1952.0,61.0,0.0,0.0,0.0,0.004733,0.0,0.0,,Released
139922                                                                                              ,tt0045144,She's Working Her Way Through College,She's Working Her Way Through College,en,1952-07-12,1952.0,104.0,0.0,0.0,0.0,0.114492,0.0,0.0,,Released
155605                                                                                              ,tt0134833,Youth of the Son,Musuko no seishun,ja,1952-06-25,1952.0,44.0,0.0,0.0,0.0,0.077725,5.0,1.0,,Released
27884                                                                                               ,tt0045197,The Story of Robin Hood and His Merrie Men,The Story of Robin Hood and His Merrie Men,en,1952-05-26,1952.0,,0.0,0.0,0.0,0.786528,5.0,3.0,,Released
26282                                                                                               ,tt0044863,Macao,Macao,en,1952-04-30,1952.0,81.0,0.0,0.0,0.0,1.715751,5.6,8.0,,Released
173893                                                                                              ,tt0043436,"Cry, the Beloved Country","Cry, the Beloved Country",en,1952-04-26,1952.0,103.0,0.0,0.0,0.0,0.691117,6.7,3.0,,Released
117478                                                                                              ,tt0044572,Two Cents Worth of Hope,Due soldi di speranza,it,1952-04-10,1952.0,110.0,0.0,0.0,0.0,0.433915,4.0,3.0,,Released
124521                                                                                              ,tt0045331,Dead on Course,Dead on Course,en,1952-04-01,1952.0,73.0,0.0,0.0,0.0,0.732315,5.3,2.0,,Released
288                                                                                                 ,tt0044706,High Noon,High Noon,en,1952-03-27,1952.0,85.0,730000.0,8000000.0,7270000.0,16.715935,7.6,343.0,,Released
131074                                                                                              ,tt0045201,Hunted,Hunted,en,1952-03-17,1952.0,84.0,0.0,0.0,0.0,0.420001,5.5,7.0,,Released
1810                                                                                                ,tt0045296,Viva Zapata!,Viva Zapata!,en,1952-02-07,1952.0,113.0,0.0,0.0,0.0,5.983838,6.6,41.0,,Released
26283                                                                                               ,tt0044825,The Las Vegas Story,The Las Vegas Story,en,1952-01-30,1952.0,88.0,0.0,0.0,0.0,5.43144,4.6,8.0,,Released
26009                                                                                               ,tt0045124,Scandal Sheet,Scandal Sheet,en,1952-01-16,1952.0,82.0,0.0,0.0,0.0,0.601989,6.5,7.0,,Released
26175                                                                                               ,tt0044760,Ivanhoe,Ivanhoe,en,1952-01-01,1952.0,106.0,0.0,0.0,0.0,5.956582,6.9,38.0,,Released
161602                                                                                              ,tt0043372,Calling Bulldog Drummond,Calling Bulldog Drummond,en,1951-12-14,1951.0,80.0,0.0,0.0,0.0,0.380778,6.0,1.0,,Released
